,content,date,event,geo,language,sentiment,source,targets,uri
428,Up to 44 million UK consumers may have had their #identity put at risk after #Equifax #hack https://t.co/32TYxUvc8R,2017-09-13 06:54:39,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907860057110585344
429,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:38,Other,Southern California,en,0.0,twitter,[],https://twitter.com/undefined/status/907860052375040000
430,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:36,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907860043990740993
431,"RT @nytimes: Opinion: Equifax’s maddening unaccountability
https://t.co/M19oRR0XWN",2017-09-13 06:54:36,Other,,es,0.0,twitter,[],https://twitter.com/undefined/status/907860046071029760
432,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:35,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907860039905320960
433,RT @Amburlita: I just supported @FinalSaluteInc by shopping @AmazonSmile. #YouShopAmazonGives https://t.co/ndEE4zfoJ2,2017-09-13 06:54:34,Other,"San Jose, CA",en,0.0,twitter,[],https://twitter.com/undefined/status/907860035174252544
434,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:33,Other,"Jacksonville, Florida",en,0.0,twitter,[],https://twitter.com/undefined/status/907860033962045440
435,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:31,Other,Alentejo - Portugal,en,0.0,twitter,[],https://twitter.com/undefined/status/907860022436265984
436,@Apple So I'm beyond excited!!! Ahhh #obsessed #iphoneX,2017-09-13 06:54:30,Other,"Kansas city, Mo",en,0.0,twitter,[],https://twitter.com/undefined/status/907860020167094272
437,RT @desireepulmones: iPHONE X!? @Apple just take my money already #AppleEvent2017 https://t.co/GrGlAjqA0j,2017-09-13 06:54:30,Other,"دبي, الامارات العربية المتحدة",en,0.0,twitter,"[{'sentiment': 0, 'label': 'x'}]",https://twitter.com/undefined/status/907860019160473600
438,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:30,Other,Idaho,en,0.0,twitter,[],https://twitter.com/undefined/status/907860019735154688
439,"@JahneRyall @MeOnAJourney @himeisamanda @Apple Being able to fish, swim, go to the beach, camp etc without my phone will be nice.",2017-09-13 06:54:29,Other,Bay Area | Vallejo | CA,en,0.0,twitter,"[{'sentiment': 0, 'label': 'phone'}]",https://twitter.com/undefined/status/907860015440060417
440,How to Stop the Next Equifax-Style Megabreach—Or At Least Slow It Down | WIRED https://t.co/CKnCRc76a5,2017-09-13 06:54:28,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907860010461487105
441,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:27,Other,Indiana,en,0.0,twitter,[],https://twitter.com/undefined/status/907860008624431104
442,RT @APACMed: Happening now: @Medtronic Asia Pacific President and @APACMed Board member Bob White speaking on Value Based Health… ,2017-09-13 06:54:27,Other,Singapore,en,0.0,twitter,[],https://twitter.com/undefined/status/907860006531358721
443,"RT @aadreja: WOW, @Apple A11 #BionicChip Has 6 Cores 4 B Transistors And 70% Faster Multi-Thread Workloads | Thanks, @tim_cook… ",2017-09-13 06:54:27,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907860008079056896
444,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:27,Other,"chillicothe, ohio",en,0.0,twitter,[],https://twitter.com/undefined/status/907860005361201152
445,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:26,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907860000625672192
446,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:26,Other,Hawaii,en,0.0,twitter,[],https://twitter.com/undefined/status/907860004526465024
447,".@amazon launches Studio 'blink' it's 44,000 square feet digital studio for fashion category https://t.co/bqzSbh85DG",2017-09-13 06:54:26,Deal,Planet Earth,en,0.28800000000000003,twitter,"[{'sentiment': 0.28800000000000003, 'label': 'sq'}]",https://twitter.com/undefined/status/907860001401667584
448,"On London's Intercontinental Exchange, Brent was last quoted down 0.28% to $54.12 a barrel.",2017-09-13 06:54:25,Other,"Jabalpur, M.P. (India)",en,0.0,twitter,[],https://twitter.com/undefined/status/907859998654562304
449,RT @MarkFox82: @ben_youd @Apple Tax is another word for Robbing,2017-09-13 06:54:25,Other,"Melaka Tengah, Melaka",en,0.0,twitter,[],https://twitter.com/undefined/status/907859996716687361
450,"@kevbanufong @kirelicnh @Apple Guys ..... it's a phone, for £999 it will prob have a built in ID10T chip which is activated when u buy it",2017-09-13 06:54:24,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'phone'}]",https://twitter.com/undefined/status/907859996083449857
451,"@AppleSupport I've enabled 2-factor Authentication, I received the code on Macbook for my Apple Id and now it's ask… https://t.co/kAlh8SIbC6",2017-09-13 06:54:24,Other,Surat,en,0.0,twitter,"[{'sentiment': 0, 'label': 'code'}]",https://twitter.com/undefined/status/907859992799100929
452,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:24,Other,"New Orleans, LA",en,0.0,twitter,[],https://twitter.com/undefined/status/907859993503944704
453,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:23,Other,"Bangalore, India",en,0.0,twitter,[],https://twitter.com/undefined/status/907859989489795072
454,RT @rowan_blakey: @Apple The only reason I want this stupid phone is cause the camera keeps getting better,2017-09-13 06:54:21,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'phone'}]",https://twitter.com/undefined/status/907859981571039232
455,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:20,Other,Maryland,en,0.0,twitter,[],https://twitter.com/undefined/status/907859975736844293
456,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:19,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907859971357908992
457,Congrats! Am I right she is the first woman to make it to this rank? https://t.co/rj8HhKtg6W https://t.co/jUWtK14h47,2017-09-13 06:54:19,Other,"los gatos, ca",en,0.0,twitter,[],https://twitter.com/undefined/status/907859974776172544
458,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:17,Other,"Kansas City, MO",en,0.0,twitter,[],https://twitter.com/undefined/status/907859965192282112
459,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:16,Other,new delhi,en,0.0,twitter,[],https://twitter.com/undefined/status/907859961669021696
460,RT @briankrebs: Many readers asked for an update on what they should be doing in the wake of the Equifax breach. Here's a Q&amp;A https://t.co/…,2017-09-13 06:54:16,Other,,en,0.28800000000000003,twitter,"[{'sentiment': 0.28800000000000003, 'label': 'efx'}]",https://twitter.com/undefined/status/907859962201862144
461,Farhad Manjoo writes that Equifax is unlikely to face consequences over breach https://t.co/yrnf1Jqhif,2017-09-13 06:54:16,Other,Poughkeepsie,en,0.0,twitter,[],https://twitter.com/undefined/status/907859959257411584
462,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:15,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907859956526747648
463,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:13,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907859950059188224
464,@Apple No thanks.,2017-09-13 06:54:13,Deal,Earth,unknown,0.0,twitter,[],https://twitter.com/undefined/status/907859949086285824
465,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:11,Other,Chicago,en,0.0,twitter,[],https://twitter.com/undefined/status/907859937631633421
466,"I don't want to make calls from my watch. It looks fuc*ing stooooopid. You're not Dick Tracy, you're just a dick.… https://t.co/p1QI8yJ77v",2017-09-13 06:54:10,Other,"Denver, Colorado USA",en,0.0,twitter,"[{'sentiment': 0, 'label': 'ing'}]",https://twitter.com/undefined/status/907859934263492609
467,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:09,Other,Quad Cities,en,0.0,twitter,[],https://twitter.com/undefined/status/907859932611072000
468,@Apple So the new iphone 8 is really a 10 (X)!,2017-09-13 06:54:05,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907859914705575936
469,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:05,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907859916559454208
470,"@AmazonHelp Hi guys. I've just sent you a DM. Can you reply ASAP, thanks.",2017-09-13 06:54:04,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'dm'}]",https://twitter.com/undefined/status/907859908787351553
471,RT @makeupbyshaniah: But a terrible year for my wallet https://t.co/tEIbL0ZMm2,2017-09-13 06:54:04,Other,az,en,0.0,twitter,[],https://twitter.com/undefined/status/907859910699884545
472,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:54:02,Other,"LAKE COUNTY, ILLINOIS",en,0.0,twitter,[],https://twitter.com/undefined/status/907859903582273536
473,"@Apple So #iPhoneX   copied samsung 
Features! 😂 your catching up but not as great!  There is only 1 #1 ! #Note8… https://t.co/8rGaDUa0ZY",2017-09-13 06:54:01,Other,"Chicago, IL",en,0.0,twitter,[],https://twitter.com/undefined/status/907859897009819649
474,@Gezzyroberts @Conal505Liam @Apple Do you like the s8 as I have note 4 from new and need to upgrade note 8 is £865 phew,2017-09-13 06:54:00,Other,"Brighton, England",en,0.0,twitter,[],https://twitter.com/undefined/status/907859894660993025
475,"Everything you need to know about the new #iPhone8, #iPhone8Plus and #iPhoneX: https://t.co/PuzoAp9UH2
@Apple… https://t.co/n1KaFb8zbi",2017-09-13 06:53:58,Other,South Africa,en,0.0,twitter,[],https://twitter.com/undefined/status/907859884632412166
476,RT @JosephStec: Any problems with exposing 44% of the personal records of the entire US population? Did they put the @DNC in charge… ,2017-09-13 06:53:58,Other,United States of America,en,0.0,twitter,[],https://twitter.com/undefined/status/907859884984725504
477,"RT @zackwhittaker: PSA: If you check Equifax's site to see if your data was stolen, you *waive your rights* to sue Equifax or be part… ",2017-09-13 06:53:57,Other,"Port Saint Lucie, FL",en,0.009000000000000001,twitter,"[{'sentiment': 0, 'label': 'site'}, {'sentiment': 0, 'label': 'data'}, {'sentiment': 0.009000000000000001, 'label': 'efx'}, {'sentiment': 0, 'label': 'psa'}]",https://twitter.com/undefined/status/907859882677850112
478,RT @cigic: Top 30 Social Media Sites List for Small Business https://t.co/ZMB3kSJclf via @Google SEO Update,2017-09-13 06:53:57,Other,"Pune, India",en,0.0,twitter,"[{'sentiment': 0, 'label': 'rt'}]",https://twitter.com/undefined/status/907859879351640065
479,RT @fmanjoo: Kevin Drum on Equifax https://t.co/vDWMXsRt2g https://t.co/vz4CXYq8QM,2017-09-13 06:53:56,Other,"Charlotte, NC",en,0.0,twitter,[],https://twitter.com/undefined/status/907859877200101376
480,@Apple Your girl will never get into your phone again lol 😂😂😂,2017-09-13 06:53:48,Other,"London, England",en,0.0,twitter,"[{'sentiment': 0, 'label': 'phone'}]",https://twitter.com/undefined/status/907859843159134209
481,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:53:47,Other,Northwest Pennsylvania,en,0.0,twitter,[],https://twitter.com/undefined/status/907859839249985536
482,"RT @zittrain: The employee portal accepted a username/password of admin/admin, which in turn gave access to other employees' pass… ",2017-09-13 06:53:45,Other,"Dublin, Ireland.",en,0.0,twitter,"[{'sentiment': 0, 'label': 'pass'}, {'sentiment': 0, 'label': 'turnp'}]",https://twitter.com/undefined/status/907859830521700352
483,"RT @mrbenjaminlaw: Oh for god's sake, News Corp. I'm not a ""comedian"", ""activist"" or gay ""leader"". I'm an author, screenwriter &amp; prefer ""qu…",2017-09-13 06:53:42,Other,"Adelaide, South Australia",en,0.032,twitter,"[{'sentiment': 0.032, 'label': 'nwsa'}]",https://twitter.com/undefined/status/907859817133334529
484,"RT @seynyora: Yep. You'll be unlocking your iPhone X with your face.

Bravo, @Apple.

#iPhone8 #AppleEvent https://t.co/5cMVZHHdx1",2017-09-13 06:53:42,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'face'}]",https://twitter.com/undefined/status/907859817804349440
485,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:53:38,Other,"Honolulu, Hawaii",en,0.0,twitter,[],https://twitter.com/undefined/status/907859801748545536
486,"ooo i bet the NYT reporter was just terrified that NYT might lose a reader! 😐
@ronlieber #Equifax… https://t.co/7bC3B5Hovy",2017-09-13 06:53:37,Other,United States,en,0.0,twitter,"[{'sentiment': 0, 'label': 'nyt'}, {'sentiment': 0, 'label': 'i'}]",https://twitter.com/undefined/status/907859796002430977
487,@Apple it's doesn't matter who cares about this shit,2017-09-13 06:53:37,Other,"New Delhi, India",en,0.0,twitter,[],https://twitter.com/undefined/status/907859796459610112
488,"RT @seynyora: Yep. You'll be unlocking your iPhone X with your face.

Bravo, @Apple.

#iPhone8 #AppleEvent https://t.co/5cMVZHHdx1",2017-09-13 06:53:35,Other,Malaysia,en,0.0,twitter,"[{'sentiment': 0, 'label': 'face'}]",https://twitter.com/undefined/status/907859789425733633
489,@Apple Usually really excited about new iPhones but wasn't too thrilled about these new ones. May stick with my 6s for another year. Maybe.,2017-09-13 06:53:33,Other,DC,en,0.0,twitter,[],https://twitter.com/undefined/status/907859779120517120
490,"RT @mrbenjaminlaw: Oh for god's sake, News Corp. I'm not a ""comedian"", ""activist"" or gay ""leader"". I'm an author, screenwriter &amp; prefer ""qu…",2017-09-13 06:53:31,Other,Melbourne,en,0.032,twitter,"[{'sentiment': 0.032, 'label': 'nwsa'}]",https://twitter.com/undefined/status/907859772237430784
491,"RT @docscott31: I refuse to upgrade my iPhone 6 plus until @Apple bring back the headphone jack, and if they won't then I'll go back to And…",2017-09-13 06:53:30,Other,"Richmond, London",en,0.0,twitter,[],https://twitter.com/undefined/status/907859767124746240
